data,stato,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,casi_da_sospetto_diagnostico,casi_da_screening,totale_casi,tamponi,casi_testati,note,ingressi_terapia_intensiva,note_test,note_casi,totale_positivi_test_molecolare,totale_positivi_test_antigenico_rapido,tamponi_test_molecolare,tamponi_test_antigenico_rapido,nuovi_tamponi,positivi/tamponi
2021-10-11 17:00:00,ITA,2688,374,3062,81044,84106,-702,1516,4486391,131335,,,4701832,95445947,34815383.0,,18.0,,,4528481.0,173351.0,61203810.0,34242137.0,114776,0.01320833623754095
2021-10-12 17:00:00,ITA,2665,370,3035,79511,82546,-1560,2494,4490388,131384,,,4704318,95761232,34869229.0,,21.0,,,4530578.0,173740.0,61308451.0,34452781.0,315285,0.007910303376310322
2021-10-13 17:00:00,ITA,2552,367,2919,77532,80451,-2095,2772,4495215,131421,,,4707087,96040177,34924726.0,,19.0,,,4533143.0,173944.0,61428982.0,34611195.0,278945,0.00993744286508093
2021-10-14 17:00:00,ITA,2479,359,2838,76530,79368,-1083,2668,4498924,131461,,,4709753,96364791,34985613.0,,22.0,,,4535597.0,174156.0,61540896.0,34823895.0,324614,0.008218992403285132
2021-10-15 17:00:00,ITA,2445,357,2802,75720,78522,-846,2732,4502457,131503,,,4712482,96870834,35086597.0,,20.0,,,4538022.0,174460.0,61650555.0,35220279.0,506043,0.005398750699051266
2021-10-16 17:00:00,ITA,2371,352,2723,75348,78071,-451,2983,4505876,131517,,,4715464,97343369,35176565.0,,12.0,,,4540707.0,174757.0,61765276.0,35578093.0,472535,0.006312759901382966
2021-10-17 17:00:00,ITA,2386,349,2735,74834,77569,-502,2437,4508789,131541,,,4717899,97724420,35237861.0,,15.0,,,4543006.0,174893.0,61844834.0,35879586.0,381051,0.006395469372866099
2021-10-18 17:00:00,ITA,2428,358,2786,73577,76363,-1206,1597,4511545,131585,,,4719493,97944298,35273695.0,,26.0,,,4544439.0,175054.0,61889258.0,36055040.0,219878,0.007263118638517724
2021-10-19 17:00:00,ITA,2423,355,2778,71768,74546,-1817,2697,4515987,131655,,,4722188,98606298,35359040.0,,27.0,,,4546700.0,175488.0,62002436.0,36603862.0,662000,0.004074018126888217
2021-10-20 17:00:00,ITA,2464,355,2819,70849,73668,-878,3702,4520531,131688,,,4725887,99091911,35430796.0,,25.0,,,4550114.0,175773.0,62124122.0,36967789.0,485613,0.007623354399490953
2021-10-21 17:00:00,ITA,2439,356,2795,70955,73750,82,3794,4524204,131724,,,4729678,99666582,35496496.0,,22.0,,,4553566.0,176112.0,62238970.0,37427612.0,574671,0.006602038383701283
2021-10-22 17:00:00,ITA,2443,343,2786,70943,73729,-21,3882,4528065,131763,,,4733557,100153800,35560633.0,,22.0,,,4557247.0,176310.0,62351624.0,37802176.0,487218,0.007967685922933882
2021-10-23 17:00:00,ITA,2455,338,2793,71223,74016,287,3908,4531644,131802,,,4737462,100645374,35624315.0,,20.0,,,4560812.0,176650.0,62457189.0,38188185.0,491574,0.007949972944053184
2021-10-24 17:00:00,ITA,2473,341,2814,71961,74775,759,3725,4534584,131826,,,4741185,101049089,35678991.0,,18.0,,,4564348.0,176837.0,62540445.0,38508644.0,403715,0.00922680603891359
2021-10-25 17:00:00,ITA,2579,338,2917,71737,74654,-121,2535,4537210,131856,,,4743720,101271474,35709838.0,,16.0,,,4566700.0,177020.0,62589472.0,38682002.0,222385,0.011399150122535243
2021-10-26 17:00:00,ITA,2604,341,2945,72101,75046,392,4054,4540823,131904,,,4747773,101911219,35778002.0,,37.0,,,4570236.0,177537.0,62702807.0,39208412.0,639745,0.006336899858537386
2021-10-27 17:00:00,ITA,2615,341,2956,72409,75365,319,4598,4545049,131954,,,4752368,102379323,35839956.0,,27.0,,,4574500.0,177868.0,62828246.0,39551077.0,468104,0.009822603524003213
2021-10-28 17:00:00,ITA,2609,347,2956,73822,76778,1413,4866,4548449,132004,,,4757231,102949658,35900791.0,,32.0,,,4579059.0,178172.0,62951716.0,39997942.0,570335,0.008531827785424356
2021-10-29 17:00:00,ITA,2658,349,3007,75637,78644,1866,5335,4551882,132037,,,4762563,103424436,35959934.0,,18.0,,,4584087.0,178476.0,63079137.0,40345299.0,474778,0.011236830687184327
2021-10-30 17:00:00,ITA,2707,346,3053,77328,80381,1737,4878,4554985,132074,,,4767440,103901788,36020618.0,,20.0,,,4588510.0,178930.0,63187420.0,40714368.0,477352,0.010218874122241029
2021-10-31 17:00:00,ITA,2754,342,3096,79352,82448,2067,4526,4557417,132100,,,4771965,104251958,36077911.0,,17.0,,,4592777.0,179188.0,63271453.0,40980505.0,350170,0.012925150641117171
2021-11-01 17:00:00,ITA,2863,364,3227,80495,83722,1274,2818,4558941,132120,,,4774783,104398683,36105689.0,,33.0,,,4595482.0,179301.0,63316846.0,41081837.0,146725,0.019205997614585107
2021-11-02 17:00:00,ITA,2992,385,3377,81070,84447,725,2834,4561006,132161,,,4777614,104637037,36140579.0,,34.0,,,4598052.0,179562.0,63378327.0,41258710.0,238354,0.01188987808050211
2021-11-03 17:00:00,ITA,3029,381,3410,81877,85287,840,5188,4565291,132224,,,4782802,105354348,36207265.0,,31.0,,,4602393.0,180409.0,63507841.0,41846507.0,717311,0.007232567184944885
2021-11-04 17:00:00,ITA,3045,383,3428,83948,87376,2089,5905,4569045,132283,,,4788704,105868977,36272129.0,,36.0,,,4607812.0,180892.0,63645336.0,42223641.0,514629,0.011474285358967334
2021-11-05 17:00:00,ITA,3124,395,3519,86837,90356,2980,6764,4572775,132334,,,4795465,106412391,36334537.0,,37.0,,,4614013.0,181452.0,63773771.0,42638620.0,543414,0.012447231760683384
2021-11-06 17:00:00,ITA,3173,392,3565,90128,93693,3337,6764,4576167,132365,,,4802225,106904353,36400705.0,,23.0,,,4620205.0,182020.0,63906880.0,42997473.0,491962,0.013749029396579411
2021-11-07 17:00:00,ITA,3215,398,3613,93380,96987,3294,5822,4578669,132385,,,4808047,107339124,36453042.0,,26.0,,,4625604.0,182443.0,64006304.0,43332820.0,434771,0.01339095753856628
2021-11-08 17:00:00,ITA,3362,415,3777,94998,98775,1788,4197,4581396,132423,,,4812594,107588239,36489224.0,,35.0,,,4629847.0,182747.0,64068951.0,43519288.0,249115,0.01684764064789354
2021-11-09 17:00:00,ITA,3436,421,3857,96348,100205,1430,6032,4586009,132491,,,4818705,108233928,36555207.0,,52.0,,,4635128.0,183577.0,64198051.0,44035877.0,645689,0.009341958744844654
2021-11-10 17:00:00,ITA,3447,423,3870,98989,102859,2654,7891,4591328,132551,,,4826738,108721546,36622425.0,,34.0,,,4642418.0,184320.0,64344604.0,44376942.0,487618,0.01618274961137612
2021-11-11 17:00:00,ITA,3509,422,3931,102989,106920,4061,8569,4595897,132618,,,4835435,109317358,36687526.0,,37.0,,,4650544.0,184891.0,64490144.0,44827214.0,595812,0.01438205339939444
2021-11-12 17:00:00,ITA,3525,445,3970,106689,110659,3739,8516,4600612,132686,,,4843957,109816293,36751114.0,,47.0,,,4658259.0,185698.0,64623457.0,45192836.0,498935,0.01706835559742251
2021-11-13 17:00:00,ITA,3597,453,4050,111062,115112,4453,8544,4604645,132739,,,4852496,110356664,36818073.0,,39.0,,,4665891.0,186605.0,64758767.0,45597897.0,540371,0.015811359232823376
2021-11-14 17:00:00,ITA,3647,458,4105,115125,119230,4118,7569,4608056,132775,,,4860061,110802257,36876596.0,,29.0,,,4672800.0,187261.0,64864335.0,45937922.0,445593,0.016986353017215263
2021-11-15 17:00:00,ITA,3808,475,4283,116592,120875,1645,5144,4611566,132819,,,4865260,111051082,36911565.0,,41.0,,,4677651.0,187609.0,64929977.0,46121105.0,248825,0.020673163870189894
2021-11-16 17:00:00,ITA,3970,481,4451,118945,123396,2521,7698,4616786,132893,,,4873075,111735792,36983718.0,,41.0,,,4684065.0,189010.0,65078921.0,46656871.0,684710,0.011242715894320222
2021-11-17 17:00:00,ITA,4060,486,4546,122539,127085,3689,10172,4623192,132965,,,4883242,112273557,37055239.0,,39.0,,,4693144.0,190098.0,65254872.0,47018685.0,537765,0.01891532546744396
2021-11-18 17:00:00,ITA,4088,503,4591,127922,132513,5428,10638,4628340,133034,,,4893887,112899331,37126648.0,,55.0,,,4702837.0,191050.0,65417133.0,47482198.0,625774,0.016999747512680297
2021-11-19 17:00:00,ITA,4145,512,4657,132473,137130,4617,10544,4634229,133082,,,4904441,113437819,37198784.0,,39.0,,,4712509.0,191932.0,65576766.0,47861053.0,538488,0.019580752031614447
2021-11-20 17:00:00,ITA,4250,512,4762,138639,143401,6271,11555,4639449,133131,,,4915981,114012631,37274564.0,,50.0,,,4722639.0,193342.0,65732775.0,48279856.0,574812,0.02010222472738913
2021-11-21 17:00:00,ITA,4345,520,4865,143895,148760,5359,9709,4643751,133177,,,4925688,114499740,37340316.0,,35.0,,,4731444.0,194244.0,65859791.0,48639949.0,487109,0.019931883828876083
2021-11-22 17:00:00,ITA,4507,549,5056,146458,151514,2754,6404,4647330,133247,,,4932091,114767310,37377595.0,,54.0,,,4737392.0,194699.0,65933097.0,48834213.0,267570,0.02393392383301566
2021-11-23 17:00:00,ITA,4597,560,5157,149353,154510,2996,10047,4654295,133330,,,4942135,115456590,37452240.0,,61.0,,,4745794.0,196341.0,66090711.0,49365879.0,689280,0.014576079387186629
2021-11-24 17:00:00,ITA,4629,573,5202,154115,159317,4807,12448,4661853,133415,,,4954585,116019095,37530712.0,,49.0,,,4756693.0,197892.0,66278086.0,49741009.0,562505,0.022129581070390484
2021-11-25 17:00:00,ITA,4689,588,5277,161321,166598,7281,13764,4668257,133486,,,4968341,116669093,37610375.0,,57.0,,,4769052.0,199289.0,66454367.0,50214726.0,649998,0.02117544977061468
2021-11-26 17:00:00,ITA,4748,606,5354,167264,172618,6020,13686,4675867,133537,,,4982022,117226273,37686249.0,,58.0,,,4781272.0,200750.0,66622177.0,50604096.0,557180,0.024562977852758534
2021-11-27 17:00:00,ITA,4826,624,5450,173496,178946,6328,12877,4682318,133627,,,4994891,117823171,37757547.0,,68.0,,,4793225.0,201666.0,66793350.0,51029821.0,596898,0.021573200111241787
2021-11-28 17:00:00,ITA,4964,638,5602,180841,186443,7497,12932,4687701,133674,,,5007818,118335763,37837579.0,,39.0,,,4804631.0,203187.0,66928963.0,51406800.0,512592,0.025228641882822984
2021-11-29 17:00:00,ITA,5135,669,5804,183839,189643,3200,7975,4692408,133739,,,5015790,118611763,37877849.0,,58.0,,,4811791.0,203999.0,67009417.0,51602346.0,276000,0.028894927536231883
2021-11-30 17:00:00,ITA,5227,683,5910,188360,194270,4627,12764,4700449,133828,,,5028547,119331735,37958214.0,,64.0,,,4821623.0,206924.0,67180429.0,52151306.0,719972,0.017728467218169595
2021-12-01 17:00:00,ITA,5248,686,5934,193849,199783,5513,15085,4709906,133931,,,5043620,119905510,38042146.0,,62.0,,,4834565.0,209055.0,67376786.0,52528724.0,573775,0.026290793429480198
2021-12-02 17:00:00,ITA,5298,698,5996,202875,208871,9088,16806,4717556,134003,,,5060430,120584972,38129601.0,,55.0,,,4849267.0,211163.0,67574694.0,53010278.0,679462,0.02473427505879652
2021-12-03 17:00:00,ITA,5385,708,6093,210061,216154,7283,17030,4727214,134077,,,5077445,121173417,38213164.0,,60.0,,,4864069.0,213376.0,67759212.0,53414205.0,588445,0.028940682646636476
2021-12-04 17:00:00,ITA,5428,732,6160,217558,223718,7564,16632,4736202,134152,,,5094072,121810009,38301193.0,,59.0,,,4879346.0,214726.0,67938532.0,53871477.0,636592,0.02612662427426044
2021-12-05 17:00:00,ITA,5597,736,6333,225667,232000,8282,15021,4742887,134195,,,5109082,122335117,38373389.0,,45.0,,,4891645.0,217437.0,68082495.0,54252622.0,525108,0.028605544002376655
2021-12-06 17:00:00,ITA,5879,743,6622,229213,235835,3835,9503,4748454,134287,,,5118576,122636677,38416484.0,,45.0,,,4900148.0,218428.0,68170338.0,54466339.0,301560,0.03151280010611487
2021-12-07 17:00:00,ITA,6078,776,6854,234040,240894,5059,15756,4759038,134386,,,5134318,123331813,38496689.0,,89.0,,,4912021.0,222297.0,68339652.0,54992161.0,695136,0.022666068222621186
2021-12-08 17:00:00,ITA,6099,791,6890,242324,249214,8320,17959,4768578,134472,,,5152264,123896511,38578774.0,,62.0,,,4927371.0,224893.0,68530979.0,55365532.0,564698,0.03180283974797148
2021-12-09 17:00:00,ITA,6333,811,7144,247409,254553,5339,12527,4775676,134551,,,5164780,124209339,38628455.0,,69.0,,,4938576.0,226204.0,68639490.0,55569849.0,312828,0.04004436942984643
2021-12-10 17:00:00,ITA,6483,816,7299,255849,263148,8595,20497,4787453,134669,,,5185270,124925626,38715745.0,,76.0,,,4955026.0,230244.0,68822803.0,56102823.0,716287,0.028615624742596196
2021-12-11 17:00:00,ITA,6539,818,7357,266525,273882,10734,21042,4797658,134765,,,5206305,125490703,38805999.0,,76.0,,,4972406.0,233899.0,69019027.0,56471676.0,565077,0.0372374030441869
2021-12-12 17:00:00,ITA,6697,829,7526,277351,284877,10995,19215,4805809,134831,,,5225517,125992518,38880750.0,,54.0,,,4988281.0,237236.0,69174889.0,56817629.0,501815,0.03829100365672609
2021-12-13 17:00:00,ITA,6951,856,7807,282950,290757,5880,12712,4812535,134929,,,5238221,126306054,38925453.0,,60.0,,,4999503.0,238718.0,69269958.0,57036096.0,313536,0.04054398856909573
2021-12-14 17:00:00,ITA,7163,863,8026,289368,297394,6637,20677,4826443,135049,,,5258886,127082617,39017409.0,,93.0,,,5014587.0,244299.0,69458008.0,57624609.0,776563,0.02662630076375001
2021-12-15 17:00:00,ITA,7309,870,8179,297474,305653,8259,23195,4841245,135178,,,5282076,127717255,39110490.0,,84.0,,,5033424.0,248652.0,69677195.0,58040060.0,634638,0.036548394517819605
2021-12-16 17:00:00,ITA,7338,917,8255,309675,317930,12277,26109,4854949,135301,,,5308180,128435536,39209761.0,,101.0,,,5055500.0,252680.0,69890580.0,58544956.0,718281,0.03634928391534789
2021-12-17 17:00:00,ITA,7520,923,8443,323525,331968,14038,28632,4869406,135421,,,5336795,129104696,39306093.0,,70.0,,,5078138.0,258657.0,70101368.0,59003328.0,669160,0.04278797298105087
2021-12-18 17:00:00,ITA,7576,953,8529,338943,347472,15504,28064,4881836,135544,,,5364852,129802436,39408093.0,,95.0,,,5100360.0,264492.0,70319725.0,59482711.0,697740,0.040221285865795285
2021-12-19 17:00:00,ITA,7726,966,8692,353583,362275,14803,24259,4891239,135641,,,5389155,130368736,39493154.0,,78.0,,,5119657.0,269498.0,70495451.0,59873285.0,566300,0.042837718523750665
2021-12-20 17:00:00,ITA,8101,987,9088,360615,369703,7428,16213,4899879,135778,,,5405360,130705958,39537534.0,,73.0,,,5133125.0,272235.0,70598903.0,60107055.0,337222,0.04807812064456056
2021-12-21 17:00:00,ITA,8381,1012,9393,374751,384144,14441,30798,4916068,135931,,,5436143,131557823,39648036.0,,96.0,,,5153722.0,282421.0,70810613.0,60747210.0,851865,0.0361536158898417
2021-12-22 17:00:00,ITA,8544,1010,9554,393175,402729,18585,36293,4933663,136077,,,5472469,132337126,39766135.0,,92.0,,,5179314.0,293155.0,71055692.0,61281434.0,779303,0.04657110263915319
2021-12-23 17:00:00,ITA,8722,1023,9745,420284,430029,27300,44595,4950780,136245,,,5517054,133238576,39900805.0,,93.0,,,5211207.0,305847.0,71317437.0,61921139.0,901450,0.049470297853458314
2021-12-24 17:00:00,ITA,8812,1038,9850,450824,460674,30645,50599,4970584,136386,,,5567644,134168351,40062609.0,,102.0,,,5246587.0,321057.0,71595127.0,62573224.0,929775,0.05442069317845715
2021-12-25 17:00:00,ITA,8892,1071,9963,490503,500466,39792,54762,4985435,136530,,,5622431,135138103,40214187.0,,106.0,,,5285835.0,336596.0,71860000.0,63278103.0,969752,0.056470107821381135
2021-12-26 17:00:00,ITA,9220,1089,10309,506530,516839,16373,24883,4993863,136611,,,5647313,135355155,40263888.0,,85.0,,,5308366.0,338947.0,71974179.0,63380976.0,217052,0.11464073125334022
2021-12-27 17:00:00,ITA,9723,1126,10849,526655,537504,20665,30810,5003855,136753,,,5678112,135699123,40327460.0,,100.0,,,5329644.0,348468.0,72087933.0,63611190.0,343968,0.08957228579402735
2021-12-28 17:00:00,ITA,10089,1145,11234,587634,598868,61364,78313,5020601,136943,,,5756412,136733800,40495149.0,,119.0,,,5370720.0,385692.0,72335409.0,64398391.0,1034677,0.0756883549165585
2021-12-29 17:00:00,ITA,10578,1185,11763,663102,674865,75997,98030,5042472,137091,,,5854428,137763229,40689614.0,,126.0,,,5430667.0,423761.0,72652945.0,65110284.0,1029429,0.09522754847590266
2021-12-30 17:00:00,ITA,10866,1226,12092,767371,779463,104598,126888,5064718,137247,,,5981428,138913581,40905632.0,,134.0,,,5507443.0,473985.0,72990973.0,65922608.0,1150352,0.11030362880231442
2021-12-31 17:00:00,ITA,11150,1260,12410,888574,900984,121521,144243,5087297,137402,,,6125683,140137606,41145671.0,,119.0,,,5587230.0,538453.0,73357137.0,66780469.0,1224025,0.11784318130757133
2022-01-01 17:00:00,ITA,11265,1297,12562,1009231,1021793,120809,141358,5107729,137513,,,6267035,141268542,41329516.0,,135.0,,,5666599.0,600436.0,73690819.0,67577723.0,1130936,0.12499204198999767
2022-01-02 17:00:00,ITA,11756,1319,13075,1057462,1070537,48744,61046,5119893,137646,,,6328076,141547196,41421590.0,,104.0,,,5714553.0,613523.0,73856391.0,67690805.0,278654,0.21907455123558248
2022-01-03 17:00:00,ITA,12333,1351,13684,1111368,1125052,54515,68052,5133272,137786,,,6396110,141992517,41510822.0,,103.0,,,5759069.0,637041.0,74013084.0,67979433.0,445321,0.1528156094143326
2022-01-04 17:00:00,ITA,12912,1392,14304,1250993,1265297,140245,170844,5163605,138045,,,6566947,143220927,41719220.0,,153.0,,,5826648.0,740299.0,74299160.0,68921767.0,1228410,0.1390773438835568
2022-01-05 17:00:00,ITA,13364,1428,14792,1406325,1421117,155820,189109,5196642,138276,,,6756035,144315182,41928155.0,,132.0,,,5918596.0,837439.0,74662839.0,69652343.0,1094255,0.17281986374291183
2022-01-06 17:00:00,ITA,13827,1467,15294,1578285,1593579,172462,219441,5243412,138474,,,6975465,145453492,42171448.0,,177.0,,,6014907.0,960558.0,75023110.0,70430382.0,1138310,0.19277789002995668
2022-01-07 17:00:00,ITA,14591,1499,16090,1657981,1674071,80492,108304,5270994,138697,,,7083762,145945664,42287504.0,,120.0,,,6080761.0,1003001.0,75250881.0,70694783.0,492172,0.22005315215006135
2022-01-08 17:00:00,ITA,14930,1557,16487,1802406,1818893,144822,197552,5323523,138881,,,7281297,147165930,42520576.0,,154.0,,,6164375.0,1116922.0,75568209.0,71597721.0,1220266,0.1618925709640357
2022-01-09 17:00:00,ITA,15647,1595,17242,1926737,1943979,125086,155659,5353922,139038,,,7436939,148159131,42725013.0,,142.0,,,6229650.0,1207289.0,75856287.0,72302844.0,993201,0.15672457035383572
2022-01-10 17:00:00,ITA,16340,1606,17946,1986651,2004597,60618,101762,5410482,139265,,,7554344,148771952,42856913.0,,114.0,,,6286591.0,1267753.0,76085265.0,72686687.0,612821,0.16605501443325213
2022-01-11 17:00:00,ITA,17067,1677,18744,2115395,2134139,129542,220532,5500938,139559,,,7774863,150147466,43105796.0,,185.0,,,6361711.0,1413152.0,76403257.0,73744209.0,1375514,0.1603269759522622
2022-01-12 17:00:00,ITA,17309,1669,18978,2203082,2222060,87921,196224,5609136,139872,,,7971068,151338033,43353643.0,,156.0,,,6434616.0,1536452.0,76764844.0,74573189.0,1190567,0.16481558786695752
2022-01-13 17:00:00,ITA,17648,1668,19316,2304202,2323518,101458,184615,5691939,140188,,,8155645,152519212,43584304.0,,156.0,,,6506687.0,1648958.0,77098992.0,75420220.0,1181179,0.15629722506072322
2022-01-14 17:00:00,ITA,18019,1679,19698,2379130,2398828,75310,186253,5817138,140548,,,8356514,153651521,43803735.0,,136.0,,,6580117.0,1776397.0,77413988.0,76237533.0,1132309,0.16448955188027298
2022-01-15 17:00:00,ITA,18370,1677,20047,2450800,2470847,72019,180426,5937747,140856,,,8549450,154869351,44031304.0,,141.0,,,6657120.0,1892330.0,77738750.0,77130601.0,1217830,0.1481536831905931
2022-01-16 17:00:00,ITA,18719,1691,20410,2528447,2548857,78010,149512,6016954,141104,,,8706915,155797197,44217594.0,,128.0,,,6696656.0,2010259.0,77976882.0,77820315.0,927846,0.16113880967315697
2022-01-17 17:00:00,ITA,19228,1717,20945,2534333,2555278,6421,83403,6093633,141391,,,8790302,156338495,44322789.0,,122.0,,,6731060.0,2059242.0,78131373.0,78207122.0,541298,0.15407963820298615
2022-01-18 17:00:00,ITA,19448,1715,21163,2540993,2562156,6878,212004,6314444,141825,,,9018425,157819844,44547215.0,,150.0,,,6786905.0,2231520.0,78396506.0,79423338.0,1481349,0.1431154981034179
2022-01-19 17:00:00,ITA,19500,1688,21188,2605402,2626590,64434,192320,6450596,142205,,,9219391,159001733,46518189.0,,134.0,,,6845556.0,2373835.0,78704737.0,80296996.0,1181889,0.16272255685601608
2022-01-20 17:00:00,ITA,19659,1698,21357,2660684,2682041,55451,188797,6593625,142590,,,9418256,160111999,46726531.0,,155.0,,,6904080.0,2514176.0,78992687.0,81119312.0,1110266,0.17004663747246154
2022-01-21 17:00:00,ITA,19485,1707,21192,2674511,2695703,13662,179106,6765190,142963,,,9603856,161229552,46930178.0,,148.0,,,6977045.0,2626811.0,79260426.0,81969126.0,1117553,0.16026622451015746
2022-01-22 17:00:00,ITA,19442,1676,21118,2702831,2723949,28246,171263,6913946,143296,,,9781191,162273201,47126726.0,,121.0,,,7033326.0,2747865.0,79521523.0,82751678.0,1043649,0.16410019077295143
2022-01-23 17:00:00,ITA,19627,1685,21312,2713594,2734906,10957,138860,7045249,143523,,,9923678,163206585,47287113.0,,132.0,,,7073843.0,2849835.0,79721198.0,83485387.0,933384,0.14877049531596856
2022-01-24 17:00:00,ITA,19862,1685,21547,2688310,2709857,-25049,77696,7147612,143875,,,10001344,163725878,47388265.0,,101.0,,,7104011.0,2897333.0,79854189.0,83871689.0,519293,0.14961880864945223
2022-01-25 17:00:00,ITA,20037,1691,21728,2667534,2689262,-20595,190514,7382789,144344,,,10216395,165147423,47609557.0,,131.0,,,7179872.0,3036523.0,80112854.0,85034569.0,1421545,0.13401897231533297
2022-01-26 17:00:00,ITA,20001,1665,21666,2694915,2716581,27319,167206,7522210,144770,,,10383561,166244710,47808448.0,,123.0,,,7229762.0,3153799.0,80372410.0,85872300.0,1097287,0.15238128219873195
2022-01-27 17:00:00,ITA,19853,1645,21498,2684955,2706453,-10128,155697,7687989,145159,,,10539601,167284466,47990083.0,,125.0,,,7281390.0,3258211.0,80606511.0,86677955.0,1039756,0.1497437860421099
2022-01-28 17:00:00,ITA,19796,1630,21426,2647402,2668828,-37625,143898,7869583,145537,,,10683948,168335754,48165860.0,,126.0,,,7332896.0,3351052.0,80837676.0,87498078.0,1051288,0.1368778108377533
2022-01-29 17:00:00,ITA,19636,1588,21224,2643424,2664648,-4180,137147,8010813,145914,,,10821375,169335244,48335306.0,,118.0,,,7372626.0,3448749.0,81055511.0,88279733.0,999490,0.13721698066013666
2022-01-30 17:00:00,ITA,19617,1593,21210,2622607,2643817,-20831,104065,8135519,146149,,,10925485,170153413,48482902.0,,95.0,,,7404881.0,3520604.0,81225749.0,88927664.0,818169,0.1271925482388113
2022-01-31 17:00:00,ITA,19913,1584,21497,2571109,2592606,-51211,57715,8244012,146498,,,10983116,170631727,48563681.0,,112.0,,,7425544.0,3557572.0,81342858.0,89288869.0,478314,0.12066341357351029
2022-02-01 17:00:00,ITA,19873,1549,21422,2455092,2476514,-116092,133142,8492983,146925,,,11116422,171878714,48742289.0,,107.0,,,7465049.0,3651373.0,81545324.0,90333390.0,1246987,0.10677096072372848
2022-02-02 17:00:00,ITA,19550,1524,21074,2386552,2407626,-68888,118994,8680799,147320,,,11235745,172843235,48915615.0,,104.0,,,7502430.0,3733315.0,81773768.0,91069467.0,964521,0.12337108264102077
2022-02-03 17:00:00,ITA,19324,1457,20781,2307449,2328230,-79396,112691,8872737,147734,,,11348701,173758572,49063883.0,,95.0,,,7544511.0,3804190.0,81978831.0,91779741.0,915337,0.12311421913459196
2022-02-04 17:00:00,ITA,19000,1440,20440,2197904,2218344,-109886,99522,9083090,148167,,,11449601,174643465,49207964.0,,114.0,,,7576778.0,3872823.0,82168606.0,92474859.0,884893,0.11246783509418654
2022-02-05 17:00:00,ITA,18615,1411,20026,2108517,2128543,-89801,93157,9265708,148542,,,11542793,175489945,49348658.0,,104.0,,,7608501.0,3934292.0,82366772.0,93123173.0,846480,0.1100522162366506
2022-02-06 17:00:00,ITA,18498,1431,19929,2053319,2073248,-55295,78952,9399717,148771,,,11621736,176176489,49467196.0,,105.0,,,7633243.0,3988493.0,82517134.0,93659355.0,686544,0.11499918432030576
2022-02-07 17:00:00,ITA,18675,1423,20098,1970603,1990701,-82547,41247,9523540,149097,,,11663338,176570152,49539069.0,,70.0,,,7646782.0,4016556.0,82605992.0,93964160.0,393663,0.10477743653835896
2022-02-08 17:00:00,ITA,18337,1376,19713,1908087,1927800,-62901,101864,9688455,149512,,,11765767,177569247,49685945.0,,99.0,,,7671892.0,4093875.0,82785626.0,94783621.0,999095,0.10195627042473439
2022-02-09 17:00:00,ITA,17932,1350,19282,1855343,1874625,-53175,81367,9822915,149896,,,11847436,178300531,49816014.0,,90.0,,,7696394.0,4151042.0,82976598.0,95323933.0,731284,0.11126593772050257
2022-02-10 17:00:00,ITA,17354,1322,18676,1794598,1813274,-61351,75861,9960136,150221,,,11923631,178984246,49937792.0,,83.0,,,7720991.0,4202640.0,83142747.0,95841499.0,683715,0.11095412562251815
2022-02-11 17:00:00,ITA,16824,1265,18089,1733036,1751125,-62149,67152,10089429,150555,,,11991109,179648032,50046103.0,,100.0,,,7741794.0,4249315.0,83313057.0,96334975.0,663786,0.10116513454637488
2022-02-12 17:00:00,ITA,16310,1223,17533,1678081,1695614,-55511,62231,10206892,150824,,,12053330,180235677,50148897.0,,68.0,,,7760728.0,4292602.0,83484074.0,96751603.0,587645,0.10589896961600967
2022-02-13 17:00:00,ITA,16060,1190,17250,1621423,1638673,-56941,51959,10315987,151015,,,12105675,180698558,50236430.0,,66.0,,,7777132.0,4328543.0,83603062.0,97095496.0,462881,0.11225131297244864
2022-02-14 17:00:00,ITA,16050,1173,17223,1573392,1590615,-48058,28630,10392540,151296,,,12134451,180982449,50287710.0,,63.0,,,7784068.0,4350383.0,83677548.0,97304901.0,283891,0.10084856511830245
2022-02-15 17:00:00,ITA,15602,1119,16721,1533689,1550410,-40205,70852,10503380,151684,,,12205474,181678193,50396431.0,,87.0,,,7801885.0,4403589.0,83819169.0,97859024.0,695744,0.10183630760739583
2022-02-16 17:00:00,ITA,15127,1073,16200,1463913,1480113,-70297,59749,10633268,151962,,,12265343,182233273,50502584.0,,75.0,,,7817195.0,4448148.0,83967772.0,98265501.0,555080,0.10764034013115227
2022-02-17 17:00:00,ITA,14562,1037,15599,1422609,1438208,-41905,57890,10732908,152282,,,12323398,182771404,50596115.0,,71.0,,,7832891.0,4490507.0,84100681.0,98670723.0,538131,0.10757603631829424
2022-02-18 17:00:00,ITA,13948,987,14935,1389187,1404122,-34086,53662,10820380,152596,,,12377098,183281687,50687246.0,,52.0,,,7848319.0,4528779.0,84228399.0,99053288.0,510283,0.10516125365728429
2022-02-19 17:00:00,ITA,13387,953,14340,1355438,1369778,-34344,50534,10905147,152848,,,12427773,183773732,50780044.0,,76.0,,,7862292.0,4565481.0,84351579.0,99422153.0,492045,0.10270198863925048
